0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
43672,53,17,2,0,0.0001480579376220703,0.0001480579376220703,0.0,0.0,0.0001480579376220703,0.0001480579376220703,0.0001480579376220703,0.0001480579376220703,0,0,73.0,0,0.0,0,73,0,73,0,146,0,0,0,0,0,0,0,0
45219,53,17,2,0,0.0001430511474609375,0.0001430511474609375,0.0,0.0,0.0001430511474609375,0.0001430511474609375,0.0001430511474609375,0.0001430511474609375,0,0,86.0,0,0.0,0,86,0,86,0,172,0,0,0,0,0,0,0,0
58260,53,17,2,0,0.0002129077911376953,0.0002129077911376953,0.0,0.0,0.0002129077911376953,0.0002129077911376953,0.0002129077911376953,0.0002129077911376953,0,0,74.0,0,0.0,0,74,0,74,0,148,0,0,0,0,0,0,0,0
60363,53,17,2,0,0.00013184547424316406,0.00013184547424316406,0.0,0.0,0.00013184547424316406,0.00013184547424316406,0.00013184547424316406,0.00013184547424316406,0,0,75.0,0,0.0,0,75,0,75,0,150,0,0,0,0,0,0,0,0
50041,443,17,12,0,1.7419479977000842,1.7419479977000842,2.868475627769857,2.868475627769857,0.0001590251922607422,0.0001590251922607422,9.605220794677734,9.605220794677734,0,0,1294.0,0,0.0,0,1294,0,1294,0,15528,0,0,0,0,0,0,0,0
53,60363,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,112.0,0,6.0,0,106,0,118,0,224,0,0,0,0,0,0,0,0
35028,443,6,17,0,0.03836050629615784,0.03836050629615784,0.07168748108786482,0.07168748108786482,9.799003601074219e-05,9.799003601074219e-05,0.24524998664855957,0.24524998664855957,0,0,215.2941176470588,0,444.8777445686137,0,66,0,1966,0,3660,0,0,0,0,0,0,0,0
46179,53,17,2,0,0.0002319812774658203,0.0002319812774658203,0.0,0.0,0.0002319812774658203,0.0002319812774658203,0.0002319812774658203,0.0002319812774658203,0,0,82.0,0,0.0,0,82,0,82,0,164,0,0,0,0,0,0,0,0
56438,53,17,2,0,0.0001690387725830078,0.0001690387725830078,0.0,0.0,0.0001690387725830078,0.0001690387725830078,0.0001690387725830078,0.0001690387725830078,0,0,77.0,0,0.0,0,77,0,77,0,154,0,0,0,0,0,0,0,0
34900,53,17,2,0,0.00018286705017089844,0.00018286705017089844,0.0,0.0,0.00018286705017089844,0.00018286705017089844,0.00018286705017089844,0.00018286705017089844,0,0,86.0,0,0.0,0,86,0,86,0,172,0,0,0,0,0,0,0,0
53,56438,17,2,0,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0,0,116.0,0,6.0,0,110,0,122,0,232,0,0,0,0,0,0,0,0
39974,443,6,19,0,9.47058261765374,9.47058261765374,21.16745226914659,21.16745226914659,0.00013399124145507812,0.00013399124145507812,58.785537004470825,58.785537004470825,0,0,203.57894736842104,0,422.5104565245412,0,66,0,1968,0,3868,0,0,0,0,0,0,0,0
53,58260,17,2,0,0.059011220932006836,0.059011220932006836,0.0,0.0,0.059011220932006836,0.059011220932006836,0.059011220932006836,0.059011220932006836,0,0,110.0,0,6.0,0,104,0,116,0,220,0,0,0,0,0,0,0,0
443,35028,6,16,0,0.03925439516703288,0.03925439516703288,0.07494945617831937,0.07494945617831937,0.0,0.0,0.24594497680664062,0.24594497680664062,0,0,617.875,0,730.7648283647757,0,66,0,2485,0,9886,0,0,0,0,0,0,0,0
443,50041,17,16,0,0.8021949291229248,0.8021949291229248,1.611140104170627,1.611140104170627,0.0,0.0,6.038470983505249,6.038470983505249,0,0,129.5625,0,14.983193709953829,0,111,0,144,0,2073,0,0,0,0,0,0,0,0
443,39974,6,16,0,11.363076003392537,11.363076003392537,22.73625922376586,22.73625922376586,0.0,0.0,58.85469198226929,58.85469198226929,0,0,504.75,0,848.4172396291815,0,66,0,2866,0,8076,0,0,0,0,0,0,0,0
53,34900,17,2,0,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0,0,134.0,0,6.0,0,128,0,140,0,268,0,0,0,0,0,0,0,0
59952,443,17,36,0,1.3252681391579764,1.3252681391579764,4.360862591186464,4.360862591186464,0.00011491775512695312,0.00011491775512695312,20.962064027786255,20.962064027786255,0,0,645.8888888888889,0,566.6704792900063,0,71,0,1294,0,23252,0,0,0,0,0,0,0,0
53,43672,17,2,0,0.0006029605865478516,0.0006029605865478516,0.0,0.0,0.0006029605865478516,0.0006029605865478516,0.0006029605865478516,0.0006029605865478516,0,0,116.0,0,2.0,0,114,0,118,0,232,0,0,0,0,0,0,0,0
49026,443,6,17,0,0.07826374471187592,0.07826374471187592,0.2465758445801174,0.2465758445801174,0.00011801719665527344,0.00011801719665527344,1.031877040863037,1.031877040863037,0,0,217.76470588235293,0,448.26167901346673,0,66,0,1977,0,3702,0,0,0,0,0,0,0,0
53,45219,17,2,0,0.0015850067138671875,0.0015850067138671875,0.0,0.0,0.0015850067138671875,0.0015850067138671875,0.0015850067138671875,0.0015850067138671875,0,0,142.0,0,2.0,0,140,0,144,0,284,0,0,0,0,0,0,0,0
39978,443,6,4,0,0.018953323364257812,0.018953323364257812,0.009868733122491964,0.009868733122491964,0.005003213882446289,0.005003213882446289,0.02629399299621582,0.02629399299621582,0,0,68.0,0,3.4641016151377544,0,66,0,74,0,272,0,0,0,0,0,0,0,0
49036,443,6,11,0,0.01626749038696289,0.01626749038696289,0.010979425543321984,0.010979425543321984,0.0011479854583740234,0.0011479854583740234,0.03337597846984863,0.03337597846984863,0,0,258.3636363636364,0,544.5178472285488,0,66,0,1977,0,2842,0,0,0,0,0,0,0,0
40000,443,6,16,0,0.06876753171284994,0.06876753171284994,0.08373694597756623,0.08373694597756623,9.894371032714844e-05,9.894371032714844e-05,0.30617284774780273,0.30617284774780273,0,0,225.6875,0,465.32202810929766,0,54,0,1965,0,3611,0,0,0,0,0,0,0,0
40012,443,6,15,0,0.08607986995152064,0.08607986995152064,0.20784728672601452,0.20784728672601452,7.009506225585938e-05,7.009506225585938e-05,0.8276588916778564,0.8276588916778564,0,0,237.73333333333332,0,470.84455561847113,0,66,0,1965,0,3566,0,0,0,0,0,0,0,0
41804,443,17,7,0,0.2127538522084554,0.2127538522084554,0.20262896926344223,0.20262896926344223,0.00022721290588378906,0.00022721290588378906,0.5900459289550781,0.5900459289550781,0,0,1294.0,0,0.0,0,1294,0,1294,0,9058,0,0,0,0,0,0,0,0
49634,443,6,14,0,0.07359007688669059,0.07359007688669059,0.07855215812175555,0.07855215812175555,0.00019121170043945312,0.00019121170043945312,0.29922008514404297,0.29922008514404297,0,0,253.5,0,491.8679773504849,0,66,0,1964,0,3549,0,0,0,0,0,0,0,0
49638,443,6,14,0,0.07465707338773288,0.07465707338773288,0.08487733835670164,0.08487733835670164,0.0001049041748046875,0.0001049041748046875,0.25326108932495117,0.25326108932495117,0,0,260.42857142857144,0,490.0267797763294,0,66,0,1964,0,3646,0,0,0,0,0,0,0,0
49642,443,6,57,0,3.9964942123208727,3.9964942123208727,14.297672984294053,14.297672984294053,7.390975952148438e-05,7.390975952148438e-05,59.04314088821411,59.04314088821411,0,0,137.78947368421052,0,259.7482409201774,0,66,0,1964,0,7854,0,0,0,0,0,0,0,0
49658,443,6,15,0,0.07088685035705566,0.07088685035705566,0.08163649514383703,0.08163649514383703,0.00021910667419433594,0.00021910667419433594,0.2843449115753174,0.2843449115753174,0,0,237.0,0,478.9629074016762,0,54,0,1964,0,3555,0,0,0,0,0,0,0,0
49666,443,6,14,0,0.07345907504741962,0.07345907504741962,0.08823684050026319,0.08823684050026319,0.0001227855682373047,0.0001227855682373047,0.31357383728027344,0.31357383728027344,0,0,250.07142857142858,0,493.1821547411281,0,54,0,1964,0,3501,0,0,0,0,0,0,0,0
44386,443,6,26,0,6.8969134426116945,6.8969134426116945,18.414779051790333,18.414779051790333,8.392333984375e-05,8.392333984375e-05,58.75480389595032,58.75480389595032,0,0,177.65384615384616,0,367.335409747601,0,66,0,1960,0,4619,0,0,0,0,0,0,0,0
443,49026,6,17,0,0.07655449211597443,0.07655449211597443,0.24644744722856934,0.24644744722856934,0.0,0.0,1.0287420749664307,1.0287420749664307,0,0,530.2941176470588,0,759.376661147029,0,66,0,2866,0,9015,0,0,0,0,0,0,0,0
443,49634,6,8,0,0.13465799604143416,0.13465799604143416,0.11066795507955644,0.11066795507955644,0.0009529590606689453,0.0009529590606689453,0.3496580123901367,0.3496580123901367,0,0,574.875,0,1129.1043394545077,0,66,0,3531,0,4599,0,0,0,0,0,0,0,0
443,39978,6,3,0,0.01527857780456543,0.01527857780456543,0.005018472671508789,0.005018472671508789,0.01026010513305664,0.01026010513305664,0.02029705047607422,0.02029705047607422,0,0,68.66666666666667,0,3.7712361663282534,0,66,0,74,0,206,0,0,0,0,0,0,0,0
443,49638,6,10,0,0.10599732398986816,0.10599732398986816,0.17685032452241745,0.17685032452241745,0.0,0.0,0.5448391437530518,0.5448391437530518,0,0,470.1,0,856.7758691746634,0,66,0,2962,0,4701,0,0,0,0,0,0,0,0
443,49642,6,52,0,4.38826572193819,4.38826572193819,14.964490912461228,14.964490912461228,0.0,0.0,59.00153994560242,59.00153994560242,0,0,992.2884615384615,0,866.1841902305338,0,66,0,3531,0,51599,0,0,0,0,0,0,0,0
443,49036,6,8,0,0.019626855850219727,0.019626855850219727,0.020692053051465664,0.020692053051465664,9.5367431640625e-07,9.5367431640625e-07,0.048564910888671875,0.048564910888671875,0,0,801.875,0,1103.6829750317797,0,66,0,2866,0,6415,0,0,0,0,0,0,0,0
443,49666,6,7,0,0.1564319928487142,0.1564319928487142,0.2079841175710374,0.2079841175710374,0.0,0.0,0.5861070156097412,0.5861070156097412,0,0,643.0,0,1191.1728913733964,0,66,0,3530,0,4501,0,0,0,0,0,0,0,0
443,49658,6,8,0,0.13949026380266463,0.13949026380266463,0.18806805867714485,0.18806805867714485,0.0,0.0,0.5565950870513916,0.5565950870513916,0,0,571.0,0,1130.7896577171193,0,66,0,3531,0,4568,0,0,0,0,0,0,0,0
443,40000,6,9,0,0.12569162249565125,0.12569162249565125,0.19157172011698098,0.19157172011698098,0.0,0.0,0.5897819995880127,0.5897819995880127,0,0,720.1111111111111,0,1065.9514731965412,0,66,0,2866,0,6481,0,0,0,0,0,0,0,0
443,40012,6,15,0,0.0842841523034232,0.0842841523034232,0.20941956150587826,0.20941956150587826,0.0,0.0,0.8293960094451904,0.8293960094451904,0,0,523.7333333333333,0,871.5180217426503,0,66,0,2866,0,7856,0,0,0,0,0,0,0,0
443,44386,6,19,0,9.577552000681559,9.577552000681559,21.114590005522654,21.114590005522654,0.0,0.0,58.78222393989563,58.78222393989563,0,0,602.2105263157895,0,816.1646879055314,0,66,0,3258,0,11442,0,0,0,0,0,0,0,0
443,59952,17,44,0,1.076777929483458,1.076777929483458,3.052373676514938,3.052373676514938,0.0,0.0,16.586069107055664,16.586069107055664,0,0,517.0,0,490.47449196948793,0,67,0,1294,0,22748,0,0,0,0,0,0,0,0
56540,443,6,22,0,8.15730495679946,8.15730495679946,19.886479379741715,19.886479379741715,3.600120544433594e-05,3.600120544433594e-05,58.84247803688049,58.84247803688049,0,0,185.6818181818182,0,398.1122941587343,0,66,0,1977,0,4085,0,0,0,0,0,0,0,0
443,56540,6,17,0,10.705555692315102,10.705555692315102,22.183308242917754,22.183308242917754,0.0,0.0,58.85643196105957,58.85643196105957,0,0,575.4705882352941,0,689.57072048247,0,66,0,2087,0,9783,0,0,0,0,0,0,0,0
53,46179,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,236.0,0,82.0,0,154,0,318,0,472,0,0,0,0,0,0,0,0
48364,443,17,12,0,0.08659336783669212,0.08659336783669212,0.13799181889261958,0.13799181889261958,0.00011992454528808594,0.00011992454528808594,0.48226094245910645,0.48226094245910645,0,0,909.8333333333334,0,545.1881683317137,0,73,0,1294,0,10918,0,0,0,0,0,0,0,0
443,48364,17,22,0,1.09683819044204,1.09683819044204,2.302468319088533,2.302468319088533,0.0,0.0,7.80730414390564,7.80730414390564,0,0,764.3181818181819,0,411.04427834520527,0,72,0,1294,0,16815,0,0,0,0,0,0,0,0
56906,443,6,16,0,0.07100505828857422,0.07100505828857422,0.08239812452263762,0.08239812452263762,0.00011396408081054688,0.00011396408081054688,0.2322998046875,0.2322998046875,0,0,215.4375,0,463.4491569673528,0,54,0,1961,0,3447,0,0,0,0,0,0,0,0
41658,443,17,8,0,0.11138156482151576,0.11138156482151576,0.1022135567507815,0.1022135567507815,0.0002930164337158203,0.0002930164337158203,0.28072690963745117,0.28072690963745117,0,0,556.25,0,572.1677529361472,0,73,0,1294,0,4450,0,0,0,0,0,0,0,0
443,56906,6,13,0,0.08278308312098186,0.08278308312098186,0.17462948870300962,0.17462948870300962,0.0,0.0,0.6184689998626709,0.6184689998626709,0,0,459.46153846153845,0,829.5735341250405,0,60,0,2974,0,5973,0,0,0,0,0,0,0,0
443,41658,17,22,0,1.096706469853719,1.096706469853719,2.333267977337469,2.333267977337469,0.0,0.0,8.028340816497803,8.028340816497803,0,0,837.6363636363636,0,385.98993692188236,0,68,0,1294,0,18428,0,0,0,0,0,0,0,0
50276,443,17,8,0,0.09469243458339147,0.09469243458339147,0.07964470001340938,0.07964470001340938,0.0008831024169921875,0.0008831024169921875,0.20667576789855957,0.20667576789855957,0,0,556.875,0,571.6354689616452,0,75,0,1294,0,4455,0,0,0,0,0,0,0,0
443,41804,17,12,0,0.11461901664733887,0.11461901664733887,0.19092018795910695,0.19092018795910695,0.0,0.0,0.637916088104248,0.637916088104248,0,0,426.25,0,265.0912185770526,0,111,0,652,0,5115,0,0,0,0,0,0,0,0
443,50276,17,23,0,1.0445340871810913,1.0445340871810913,2.2865905923674883,2.2865905923674883,0.0,0.0,7.929041862487793,7.929041862487793,0,0,857.8260869565217,0,389.1743380625541,0,68,0,1294,0,19730,0,0,0,0,0,0,0,0
56908,443,6,14,0,0.05276654316828801,0.05276654316828801,0.06322945825527451,0.06322945825527451,0.00010895729064941406,0.00010895729064941406,0.22571611404418945,0.22571611404418945,0,0,205.71428571428572,0,487.8056446360328,0,54,0,1961,0,2880,0,0,0,0,0,0,0,0
56914,443,6,52,0,2.4016926288604736,2.4016926288604736,11.239751656656956,11.239751656656956,0.00010395050048828125,0.00010395050048828125,58.70788311958313,58.70788311958313,0,0,112.5,0,263.95632651575585,0,54,0,1961,0,5850,0,0,0,0,0,0,0,0
443,56908,6,11,0,0.04601860046386719,0.04601860046386719,0.0704816183339247,0.0704816183339247,0.0,0.0,0.19651508331298828,0.19651508331298828,0,0,525.3636363636364,0,885.911474412578,0,60,0,2974,0,5779,0,0,0,0,0,0,0,0
443,56914,6,55,0,2.2654913001590304,2.2654913001590304,10.952398856672424,10.952398856672424,9.5367431640625e-07,9.5367431640625e-07,58.782922983169556,58.782922983169556,0,0,1570.8363636363636,0,1229.4059580084913,0,60,0,4434,0,86396,0,0,0,0,0,0,0,0
54268,53,17,2,0,0.0001881122589111328,0.0001881122589111328,0.0,0.0,0.0001881122589111328,0.0001881122589111328,0.0001881122589111328,0.0001881122589111328,0,0,68.0,0,0.0,0,68,0,68,0,136,0,0,0,0,0,0,0,0
53,54268,17,2,0,0.00038886070251464844,0.00038886070251464844,0.0,0.0,0.00038886070251464844,0.00038886070251464844,0.00038886070251464844,0.00038886070251464844,0,0,114.0,0,10.0,0,104,0,124,0,228,0,0,0,0,0,0,0,0
58356,443,6,15,0,0.026687707219805037,0.026687707219805037,0.025804150868007435,0.025804150868007435,0.00012803077697753906,0.00012803077697753906,0.09150385856628418,0.09150385856628418,0,0,240.8,0,476.3650141085791,0,54,0,1959,0,3612,0,0,0,0,0,0,0,0
58372,443,6,21,0,8.543132054805756,8.543132054805756,20.28882057272618,20.28882057272618,0.00016188621520996094,0.00016188621520996094,58.94273519515991,58.94273519515991,0,0,213.61904761904762,0,407.96515679773154,0,66,0,1959,0,4486,0,0,0,0,0,0,0,0
443,58356,6,9,0,0.04357174038887024,0.04357174038887024,0.05436059029958271,0.05436059029958271,9.5367431640625e-07,9.5367431640625e-07,0.17182683944702148,0.17182683944702148,0,0,459.22222222222223,0,933.8468560836321,0,66,0,3091,0,4133,0,0,0,0,0,0,0,0
443,58372,6,16,0,11.389235401153565,11.389235401153565,22.764139154920503,22.764139154920503,0.0,0.0,59.00466299057007,59.00466299057007,0,0,593.375,0,846.6003982842201,0,66,0,2962,0,9494,0,0,0,0,0,0,0,0
0,0,1,2,0,0.00020885467529296875,0.00020885467529296875,0.0,0.0,0.00020885467529296875,0.00020885467529296875,0.00020885467529296875,0.00020885467529296875,0,0,365.5,0,224.5,0,141,0,590,0,731,0,0,0,0,0,0,0,0
55081,53,17,2,0,3.0994415283203125e-06,3.0994415283203125e-06,0.0,0.0,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,3.0994415283203125e-06,0,0,74.0,0,0.0,0,74,0,74,0,148,0,0,0,0,0,0,0,0
53,55081,17,2,0,0.0029790401458740234,0.0029790401458740234,0.0,0.0,0.0029790401458740234,0.0029790401458740234,0.0029790401458740234,0.0029790401458740234,0,0,126.0,0,10.0,0,116,0,136,0,252,0,0,0,0,0,0,0,0
55852,443,6,26,0,6.869328479766846,6.869328479766846,18.483400659282065,18.483400659282065,0.00015115737915039062,0.00015115737915039062,58.67909383773804,58.67909383773804,0,0,186.03846153846155,0,371.9048142043907,0,66,0,1965,0,4837,0,0,0,0,0,0,0,0
55856,443,6,13,0,0.04066749413808187,0.04066749413808187,0.028591661524333158,0.028591661524333158,0.00036597251892089844,0.00036597251892089844,0.10099005699157715,0.10099005699157715,0,0,267.15384615384613,0,508.25566645656505,0,54,0,1965,0,3473,0,0,0,0,0,0,0,0
443,55852,6,16,0,11.447188472747802,11.447188472747802,22.793744438503097,22.793744438503097,9.5367431640625e-07,9.5367431640625e-07,58.78735303878784,58.78735303878784,0,0,359.1875,0,698.2823765094963,0,66,0,2962,0,5747,0,0,0,0,0,0,0,0
443,55856,6,6,0,0.09261841773986816,0.09261841773986816,0.0622492464789056,0.0622492464789056,0.002769947052001953,0.002769947052001953,0.17276406288146973,0.17276406288146973,0,0,825.0,0,1230.685175014309,0,66,0,3525,0,4950,0,0,0,0,0,0,0,0
60115,53,17,2,0,0.00020194053649902344,0.00020194053649902344,0.0,0.0,0.00020194053649902344,0.00020194053649902344,0.00020194053649902344,0.00020194053649902344,0,0,84.0,0,0.0,0,84,0,84,0,168,0,0,0,0,0,0,0,0
53,60115,17,2,0,0.0004260540008544922,0.0004260540008544922,0.0,0.0,0.0004260540008544922,0.0004260540008544922,0.0004260540008544922,0.0004260540008544922,0,0,189.0,0,53.0,0,136,0,242,0,378,0,0,0,0,0,0,0,0
51609,53,17,2,0,0.00013589859008789062,0.00013589859008789062,0.0,0.0,0.00013589859008789062,0.00013589859008789062,0.00013589859008789062,0.00013589859008789062,0,0,86.0,0,0.0,0,86,0,86,0,172,0,0,0,0,0,0,0,0
39940,53,17,2,0,0.00013589859008789062,0.00013589859008789062,0.0,0.0,0.00013589859008789062,0.00013589859008789062,0.00013589859008789062,0.00013589859008789062,0,0,72.0,0,0.0,0,72,0,72,0,144,0,0,0,0,0,0,0,0
53,39940,17,2,0,0.004727840423583984,0.004727840423583984,0.0,0.0,0.004727840423583984,0.004727840423583984,0.004727840423583984,0.004727840423583984,0,0,102.0,0,30.0,0,72,0,132,0,204,0,0,0,0,0,0,0,0
55054,443,6,12,0,0.19161490960554642,0.19161490960554642,0.18755030630650532,0.18755030630650532,0.007638216018676758,0.007638216018676758,0.6901769638061523,0.6901769638061523,0,0,241.75,0,520.5377227764894,0,54,0,1963,0,2901,0,0,0,0,0,0,0,0
55056,443,6,3,0,0.6322809457778931,0.6322809457778931,0.3738950490951538,0.3738950490951538,0.25838589668273926,0.25838589668273926,1.0061759948730469,1.0061759948730469,0,0,67.33333333333333,0,9.428090415820634,0,54,0,74,0,202,0,0,0,0,0,0,0,0
55064,443,6,3,0,0.6356544494628906,0.6356544494628906,0.36910033226013184,0.36910033226013184,0.2665541172027588,0.2665541172027588,1.0047547817230225,1.0047547817230225,0,0,67.33333333333333,0,9.428090415820634,0,54,0,74,0,202,0,0,0,0,0,0,0,0
55072,443,6,61,0,3.0386603315671286,3.0386603315671286,10.432311952119115,10.432311952119115,0.00011992454528808594,0.00011992454528808594,58.4064040184021,58.4064040184021,0,0,424.7049180327869,0,648.7032296356688,0,66,0,2962,0,25907,0,0,0,0,0,0,0,0
53,51609,17,2,0,0.0038979053497314453,0.0038979053497314453,0.0,0.0,0.0038979053497314453,0.0038979053497314453,0.0038979053497314453,0.0038979053497314453,0,0,134.0,0,6.0,0,128,0,140,0,268,0,0,0,0,0,0,0,0
443,55054,6,8,0,0.265103851045881,0.265103851045881,0.25777975814587595,0.25777975814587595,9.5367431640625e-07,9.5367431640625e-07,0.6901719570159912,0.6901719570159912,0,0,427.375,0,823.5664723475574,0,66,0,2594,0,3419,0,0,0,0,0,0,0,0
443,55072,6,34,0,5.52480427424113,5.52480427424113,13.663819101126059,13.663819101126059,0.0,0.0,58.66679501533508,58.66679501533508,0,0,238.76470588235293,0,422.2427555763132,0,66,0,2595,0,8118,0,0,0,0,0,0,0,0
37509,443,17,12,0,1.7318470044569536,1.7318470044569536,2.8757809235961838,2.8757809235961838,0.0001900196075439453,0.0001900196075439453,9.612823009490967,9.612823009490967,0,0,1294.0,0,0.0,0,1294,0,1294,0,15528,0,0,0,0,0,0,0,0
44402,443,6,12,0,0.03985181721774014,0.03985181721774014,0.036667046722309915,0.036667046722309915,0.0004730224609375,0.0004730224609375,0.14837193489074707,0.14837193489074707,0,0,243.33333333333334,0,523.7140335038664,0,66,0,1977,0,2920,0,0,0,0,0,0,0,0
44414,443,6,13,0,0.12450508276621501,0.12450508276621501,0.19651965906088634,0.19651965906088634,0.0004918575286865234,0.0004918575286865234,0.6055660247802734,0.6055660247802734,0,0,486.2307692307692,0,666.8374445956022,0,54,0,1977,0,6321,0,0,0,0,0,0,0,0
44428,443,6,11,0,0.04379868507385254,0.04379868507385254,0.03552840017249883,0.03552840017249883,0.00045180320739746094,0.00045180320739746094,0.11608505249023438,0.11608505249023438,0,0,390.0,0,647.407838298942,0,66,0,1977,0,4290,0,0,0,0,0,0,0,0
44434,443,6,11,0,0.03819332122802734,0.03819332122802734,0.03373720864841426,0.03373720864841426,0.0008058547973632812,0.0008058547973632812,0.10886406898498535,0.10886406898498535,0,0,258.3636363636364,0,544.5178472285488,0,66,0,1977,0,2842,0,0,0,0,0,0,0,0
44446,443,6,11,0,0.03744480609893799,0.03744480609893799,0.03394046563730576,0.03394046563730576,0.0001251697540283203,0.0001251697540283203,0.11512589454650879,0.11512589454650879,0,0,258.3636363636364,0,544.5178472285488,0,66,0,1977,0,2842,0,0,0,0,0,0,0,0
44448,443,6,758,0,0.23067422870600712,0.23067422870600712,3.58011313522454,3.58011313522454,8.20159912109375e-05,8.20159912109375e-05,58.75644898414612,58.75644898414612,0,0,77.15831134564644,0,71.44460188177652,0,66,0,1977,0,58486,0,0,0,0,0,0,0,0
55082,443,6,15,0,0.22766520295824325,0.22766520295824325,0.27257811428476575,0.27257811428476575,0.00015592575073242188,0.00015592575073242188,0.8335399627685547,0.8335399627685547,0,0,214.4,0,469.09626588437754,0,54,0,1963,0,3216,0,0,0,0,0,0,0,0
55086,443,6,11,0,0.16182680130004884,0.16182680130004884,0.16285118057975123,0.16285118057975123,0.001207113265991211,0.001207113265991211,0.5161340236663818,0.5161340236663818,0,0,257.72727272727275,0,540.8594324034987,0,54,0,1963,0,2835,0,0,0,0,0,0,0,0
443,44402,6,7,0,0.06857649485270183,0.06857649485270183,0.05164102935957699,0.05164102935957699,0.002424955368041992,0.002424955368041992,0.17392611503601074,0.17392611503601074,0,0,742.7142857142857,0,1192.9712862411727,0,66,0,3601,0,5199,0,0,0,0,0,0,0,0
443,44414,6,6,0,0.293228006362915,0.293228006362915,0.33485690937050083,0.33485690937050083,0.0016341209411621094,0.0016341209411621094,0.7947509288787842,0.7947509288787842,0,0,744.0,0,812.4752303916717,0,66,0,2154,0,4464,0,0,0,0,0,0,0,0
443,44428,6,7,0,0.06806464989980061,0.06806464989980061,0.04607739929632875,0.04607739929632875,0.0020830631256103516,0.0020830631256103516,0.14384102821350098,0.14384102821350098,0,0,651.5714285714286,0,1216.925382985786,0,66,0,3602,0,4561,0,0,0,0,0,0,0,0
443,44434,6,8,0,0.05036612919398716,0.05036612919398716,0.05157588525884681,0.05157588525884681,9.5367431640625e-07,9.5367431640625e-07,0.1343529224395752,0.1343529224395752,0,0,578.25,0,759.6368787124543,0,66,0,2153,0,4626,0,0,0,0,0,0,0,0
443,44446,6,7,0,0.05794433752695719,0.05794433752695719,0.05020123325364799,0.05020123325364799,1.1920928955078125e-06,1.1920928955078125e-06,0.14118289947509766,0.14118289947509766,0,0,651.4285714285714,0,975.3654051017945,0,66,0,2962,0,4560,0,0,0,0,0,0,0,0
443,44448,6,1295,0,0.13492531754318307,0.13492531754318307,2.742304807461665,2.742304807461665,0.0,0.0,58.784053802490234,58.784053802490234,0,0,2469.1552123552124,0,911.9436275176929,0,66,0,7306,0,3197556,0,0,0,0,0,0,0,0
443,55086,6,8,0,0.19494087355477469,0.19494087355477469,0.18508412274000238,0.18508412274000238,0.0,0.0,0.5161271095275879,0.5161271095275879,0,0,427.5,0,823.89532102082,0,66,0,2595,0,3420,0,0,0,0,0,0,0,0
443,55082,6,9,0,0.36572861671447754,0.36572861671447754,0.3532430457601549,0.3532430457601549,2.1457672119140625e-06,2.1457672119140625e-06,0.9414510726928711,0.9414510726928711,0,0,399.1111111111111,0,515.1589710294278,0,66,0,1514,0,3592,0,0,0,0,0,0,0,0
443,37509,17,16,0,0.7725265343983968,0.7725265343983968,1.5519017623581064,1.5519017623581064,0.0,0.0,5.815723180770874,5.815723180770874,0,0,135.75,0,20.406800337142517,0,111,0,155,0,2172,0,0,0,0,0,0,0,0
54216,53,17,2,0,0.00016999244689941406,0.00016999244689941406,0.0,0.0,0.00016999244689941406,0.00016999244689941406,0.00016999244689941406,0.00016999244689941406,0,0,73.0,0,0.0,0,73,0,73,0,146,0,0,0,0,0,0,0,0
47898,53,17,2,0,0.00040602684020996094,0.00040602684020996094,0.0,0.0,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0.00040602684020996094,0,0,80.0,0,0.0,0,80,0,80,0,160,0,0,0,0,0,0,0,0
53,54216,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,132.5,0,59.5,0,73,0,192,0,265,0,0,0,0,0,0,0,0
53,47898,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,178.0,0,6.0,0,172,0,184,0,356,0,0,0,0,0,0,0,0
56003,53,17,2,0,2.1457672119140625e-06,2.1457672119140625e-06,0.0,0.0,2.1457672119140625e-06,2.1457672119140625e-06,2.1457672119140625e-06,2.1457672119140625e-06,0,0,81.0,0,0.0,0,81,0,81,0,162,0,0,0,0,0,0,0,0
53,56003,17,2,0,0.007110118865966797,0.007110118865966797,0.0,0.0,0.007110118865966797,0.007110118865966797,0.007110118865966797,0.007110118865966797,0,0,124.0,0,6.0,0,118,0,130,0,248,0,0,0,0,0,0,0,0
59185,443,17,9,0,0.27691650390625,0.27691650390625,0.42265058289692653,0.42265058289692653,0.00013589859008789062,0.00013589859008789062,1.2430031299591064,1.2430031299591064,0,0,1294.0,0,0.0,0,1294,0,1294,0,11646,0,0,0,0,0,0,0,0
